student_key,year,month,att_month_pct,att_cum_pct,att_delta,practice_pct,checkpoint_pct,exam_avg_score,new_attempts_month,max_silent_weeks,streak_weeks,month_index,churned_next_month,grade,live_or_replay,old_new,signup_lateness,n_subjects,months_enrolled
uuid-2569-2060,2569,2026-07,80.0,86.36363636363636,-7.5,75.0,83.33333333333333,86.99411764705883,4,0,1,5,0.0,ม.2,เทป,new,0,4,5
uuid-2569-2062,2569,2026-07,93.33333333333333,95.45454545454545,1.6666666666666714,83.33333333333333,66.66666666666667,87.60769230769232,6,0,3,5,0.0,ม.3,สด,old,0,3,5
uuid-2569-2063,2569,2026-07,38.88888888888889,51.13636363636363,-5.55555555555555,28.125,50.0,76.04666666666665,3,0,0,5,0.0,ม.3,เทป,new,0,4,5
uuid-2569-2064,2569,2026-07,78.94736842105263,72.05882352941177,8.359133126934978,43.75,33.333333333333336,72.69444444444444,2,0,2,5,0.0,ม.2,สด,old,1,4,4
uuid-2569-2065,2569,2026-07,92.3076923076923,96.96969696969697,-7.692307692307693,66.66666666666667,77.77777777777777,83.6304347826087,4,0,0,5,1.0,ม.1,เทป,new,0,3,5
uuid-2569-2066,2569,2026-07,44.44444444444444,55.769230769230774,-16.66666666666667,18.75,58.333333333333336,66.41538461538461,4,0,0,5,0.0,ม.1,เทป,old,2,4,3
uuid-2569-2067,2569,2026-07,100.0,96.92307692307692,7.692307692307693,75.0,77.77777777777777,88.22800000000001,4,0,5,5,0.0,ม.3,สด,new,0,3,5
uuid-2569-2068,2569,2026-07,47.368421052631575,57.95454545454546,-29.10216718266254,56.25,91.66666666666669,73.14137931034485,4,0,0,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2070,2569,2026-07,72.22222222222221,63.2183908045977,19.281045751633975,65.625,50.0,76.86666666666667,7,0,1,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2072,2569,2026-07,66.66666666666666,72.72727272727273,11.1111111111111,62.5,83.33333333333333,80.21333333333334,2,0,0,5,0.0,ม.2,สด,new,0,2,5
uuid-2569-2074,2569,2026-07,100.0,97.72727272727273,0.0,75.0,66.66666666666667,77.80625,3,0,10,5,0.0,ม.3,สด,new,0,2,5
uuid-2569-2075,2569,2026-07,64.70588235294117,78.16091954022988,-13.071895424836612,68.75,75.0,82.08387096774192,7,0,2,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2076,2569,2026-07,72.22222222222221,68.96551724137932,1.6339869281045623,56.25,58.333333333333336,72.072,5,0,1,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2077,2569,2026-07,100.0,100.0,0.0,84.375,100.0,88.35641025641024,7,0,22,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2078,2569,2026-07,64.70588235294117,67.04545454545455,12.074303405572756,59.375,41.666666666666664,69.19999999999999,7,0,1,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2079,2569,2026-07,89.47368421052632,93.18181818181817,-10.526315789473685,62.5,91.66666666666669,87.32903225806452,5,0,0,5,0.0,ม.1,สด,new,0,4,5
uuid-2569-2080,2569,2026-07,82.35294117647058,86.20689655172413,-12.091503267973863,68.75,75.0,88.58387096774193,4,0,14,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2081,2569,2026-07,76.47058823529412,86.36363636363636,-13.003095975232199,59.375,75.0,79.72857142857143,4,0,0,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2082,2569,2026-07,50.0,65.9090909090909,0.0,50.0,83.33333333333333,69.0923076923077,1,1,0,5,1.0,ม.3,สด,new,0,2,5
uuid-2569-2084,2569,2026-07,100.0,97.70114942528735,0.0,71.875,100.0,86.95428571428572,4,0,22,5,0.0,ม.2,สด,old,0,4,5
uuid-2569-2085,2569,2026-07,73.68421052631578,78.16091954022988,-1.3157894736842195,62.5,66.66666666666667,78.175,4,0,2,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2086,2569,2026-07,83.33333333333334,84.0909090909091,-5.555555555555543,71.875,83.33333333333333,82.1969696969697,6,0,2,5,0.0,ม.2,เทป,new,0,4,5
uuid-2569-2089,2569,2026-07,62.5,63.63636363636363,2.5,56.25,66.66666666666667,65.00769230769231,3,0,0,5,1.0,ม.1,สด,new,0,2,5
uuid-2569-2090,2569,2026-07,65.0,69.31818181818183,2.5,50.0,75.0,75.7,2,0,1,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2093,2569,2026-07,69.23076923076923,53.84615384615385,30.76923076923076,41.666666666666664,44.44444444444444,69.7357142857143,2,1,0,5,0.0,ม.1,สด,new,0,3,5
uuid-2569-2095,2569,2026-07,88.88888888888889,88.63636363636364,11.1111111111111,81.25,83.33333333333333,88.6388888888889,3,0,3,5,1.0,ม.2,เทป,old,0,2,5
uuid-2569-2096,2569,2026-07,100.0,81.81818181818183,11.111111111111114,68.75,83.33333333333333,83.05625,4,0,6,5,0.0,ม.2,สด,new,0,2,5
uuid-2569-2097,2569,2026-07,61.53846153846154,68.18181818181817,-17.03296703296703,58.333333333333336,55.55555555555556,74.98947368421054,4,0,0,5,0.0,ม.3,สด,new,0,3,5
uuid-2569-2100,2569,2026-07,68.75,67.3076923076923,13.749999999999993,34.375,33.333333333333336,74.82666666666667,5,0,2,5,1.0,ม.3,สด,old,2,4,3
uuid-2569-2103,2569,2026-07,58.82352941176471,72.41379310344827,-13.398692810457504,62.5,83.33333333333333,78.16,5,0,0,5,1.0,ม.3,สด,new,0,4,5
uuid-2569-2104,2569,2026-07,66.66666666666666,65.51724137931035,7.843137254901947,68.75,58.333333333333336,72.65172413793104,5,0,1,5,0.0,ม.2,สด,old,0,4,5
uuid-2569-2106,2569,2026-07,52.63157894736842,62.06896551724138,-16.118421052631582,53.125,58.333333333333336,78.89999999999999,5,0,1,5,1.0,ม.2,เทป,new,0,4,5
uuid-2569-2107,2569,2026-07,83.33333333333334,76.0,14.583333333333343,37.5,25.0,73.70666666666668,5,0,0,5,0.0,ม.2,เทป,new,2,4,3
uuid-2569-2108,2569,2026-07,66.66666666666666,60.46511627906976,10.416666666666657,56.25,58.333333333333336,82.148,3,0,0,5,1.0,ม.2,เทป,new,0,4,5
uuid-2569-2109,2569,2026-07,73.33333333333333,75.86206896551724,-6.666666666666671,59.375,66.66666666666667,80.44074074074072,3,0,0,5,0.0,ม.2,เทป,new,0,4,5
uuid-2569-2110,2569,2026-07,100.0,97.70114942528735,5.555555555555557,71.875,83.33333333333333,90.51515151515152,4,0,22,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2111,2569,2026-07,47.368421052631575,52.27272727272727,0.30959752321981426,37.5,33.333333333333336,59.83125,2,0,0,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2112,2569,2026-07,44.44444444444444,70.11494252873564,-20.26143790849673,68.75,75.0,80.40645161290323,6,0,1,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2113,2569,2026-07,85.71428571428571,77.27272727272727,1.098901098901095,62.5,77.77777777777777,76.6590909090909,3,0,1,5,0.0,ม.2,เทป,new,0,3,5
uuid-2569-2114,2569,2026-07,70.0,62.5,7.5,31.25,41.666666666666664,65.39333333333335,2,0,1,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2116,2569,2026-07,89.47368421052632,91.04477611940298,-4.276315789473685,71.875,58.333333333333336,85.73333333333333,8,0,17,5,0.0,ม.2,สด,old,1,4,4
uuid-2569-2117,2569,2026-07,100.0,100.0,0.0,66.66666666666667,55.55555555555556,88.06190476190476,5,0,17,5,0.0,ม.2,สด,new,1,3,4
uuid-2569-2119,2569,2026-07,100.0,94.25287356321839,11.111111111111114,65.625,66.66666666666667,89.13793103448275,6,0,18,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2120,2569,2026-07,77.77777777777779,78.16091954022988,1.3071895424836697,50.0,50.0,80.87272727272727,4,0,3,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2121,2569,2026-07,89.47368421052632,95.58823529411765,-10.526315789473685,71.875,50.0,86.77586206896552,6,0,17,5,0.0,ม.3,สด,new,1,4,4
uuid-2569-2122,2569,2026-07,83.33333333333334,86.20689655172413,-10.784313725490179,68.75,75.0,83.99032258064517,6,0,13,5,0.0,ม.2,สด,old,0,4,5
uuid-2569-2123,2569,2026-07,85.0,85.22727272727273,16.25,71.875,58.333333333333336,83.57333333333332,6,0,0,5,0.0,ม.1,สด,new,0,4,5
uuid-2569-2124,2569,2026-07,63.1578947368421,68.96551724137932,19.407894736842103,53.125,58.333333333333336,66.50416666666666,7,0,2,5,0.0,ม.2,สด,new,0,4,5
uuid-2569-2125,2569,2026-07,52.94117647058824,71.5909090909091,-31.269349845201226,53.125,83.33333333333333,67.58888888888889,2,1,0,5,0.0,ม.2,สด,old,0,4,5
uuid-2569-2127,2569,2026-07,72.22222222222221,79.41176470588235,-15.277777777777786,31.25,25.0,85.10000000000001,5,0,1,5,1.0,ม.2,สด,new,3,4,2
uuid-2569-2129,2569,2026-07,92.85714285714286,96.07843137254902,-7.142857142857139,66.66666666666667,55.55555555555556,88.87619047619049,4,0,2,5,0.0,ม.1,สด,new,1,3,4
uuid-2569-2130,2569,2026-07,94.73684210526315,89.70588235294117,6.501547987616092,65.625,58.333333333333336,86.08214285714287,6,0,17,5,0.0,ม.2,สด,new,1,4,4
uuid-2569-2131,2569,2026-07,42.857142857142854,65.15151515151516,-26.373626373626372,62.5,88.88888888888889,70.4608695652174,3,1,0,5,0.0,ม.3,สด,new,0,3,5
uuid-2569-2132,2569,2026-07,90.0,79.54545454545455,15.0,50.0,66.66666666666667,76.8,3,0,0,5,0.0,ม.1,สด,old,0,2,5
uuid-2569-2133,2569,2026-07,72.22222222222221,79.06976744186046,3.4722222222222143,68.75,100.0,84.85,5,0,3,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2135,2569,2026-07,85.0,77.27272727272727,-8.75,62.5,66.66666666666667,79.90714285714286,6,0,10,5,0.0,ม.2,เทป,new,0,4,5
uuid-2569-2136,2569,2026-07,47.368421052631575,61.36363636363637,-17.3374613003096,53.125,91.66666666666669,74.74285714285715,6,0,1,5,0.0,ม.3,เทป,new,0,4,5
uuid-2569-2137,2569,2026-07,100.0,100.0,0.0,87.5,91.66666666666669,86.3025641025641,8,0,22,5,0.0,ม.3,สด,new,0,4,5
uuid-2569-2139,2569,2026-07,35.714285714285715,52.94117647058824,-18.13186813186813,54.166666666666664,22.22222222222222,68.24666666666667,4,0,0,5,0.0,ม.1,เทป,new,1,3,4
uuid-2569-2141,2569,2026-07,78.94736842105263,75.0,8.359133126934978,53.125,25.0,75.81500000000001,2,0,3,5,0.0,ม.2,สด,new,1,4,4
uuid-2569-2142,2569,2026-07,87.5,91.17647058823529,-6.944444444444443,28.125,33.333333333333336,88.96923076923076,7,0,9,5,1.0,ม.2,เทป,new,3,4,2
uuid-2569-2146,2569,2026-07,93.33333333333333,92.42424242424242,1.6666666666666714,58.333333333333336,88.88888888888889,85.23181818181817,3,0,2,5,0.0,ม.2,สด,new,0,3,5
uuid-2569-2147,2569,2026-07,43.75,52.94117647058824,-8.881578947368418,28.125,8.333333333333334,74.78999999999999,3,0,0,5,0.0,ม.2,เทป,new,2,4,3
uuid-2569-2148,2569,2026-07,78.94736842105263,76.47058823529412,2.476780185758514,50.0,50.0,78.4681818181818,5,0,0,5,1.0,ม.3,เทป,old,1,4,4
uuid-2569-2149,2569,2026-07,40.0,63.63636363636363,-35.0,37.5,50.0,64.94444444444443,0,2,1,5,0.0,ม.3,สด,old,0,2,5
uuid-2569-2150,2569,2026-07,100.0,98.52941176470588,0.0,62.5,58.333333333333336,86.37407407407409,6,0,17,5,0.0,ม.3,สด,new,1,4,4
uuid-2569-2001,2569,2026-08,100.0,84.0909090909091,22.222222222222214,,,88.71,0,0,0,6,,ม.2,สด,old,0,2,6
uuid-2569-2003,2569,2026-08,,69.31818181818183,,,,68.67391304347827,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2004,2569,2026-08,,68.18181818181817,,,,76.91739130434782,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2005,2569,2026-08,100.0,97.05882352941177,5.555555555555557,,,87.83571428571429,0,0,0,6,,ม.3,เทป,new,1,4,5
uuid-2569-2006,2569,2026-08,,57.95454545454546,,,,72.25200000000001,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2007,2569,2026-08,,86.27450980392157,,,,78.33125,0,0,0,6,,ม.3,สด,new,1,3,5
uuid-2569-2008,2569,2026-08,100.0,88.23529411764706,12.5,,,75.85,0,0,0,6,,ม.2,สด,old,1,4,5
uuid-2569-2010,2569,2026-08,,97.72727272727273,,,,90.465625,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2012,2569,2026-08,,92.15686274509804,,,,85.02000000000001,0,0,0,6,,ม.3,สด,new,1,3,5
uuid-2569-2016,2569,2026-08,50.0,64.77272727272727,-14.705882352941174,,,82.03703703703704,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2020,2569,2026-08,100.0,90.9090909090909,0.0,,,81.39142857142858,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2021,2569,2026-08,50.0,63.63636363636363,0.0,,,79.504,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2023,2569,2026-08,50.0,55.68181818181818,-11.111111111111114,,,76.02777777777777,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2024,2569,2026-08,,84.0909090909091,,,,80.85,0,0,0,6,,ม.3,สด,new,0,2,6
uuid-2569-2026,2569,2026-08,100.0,95.45454545454545,0.0,,,87.50909090909092,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2027,2569,2026-08,,75.0,,,,81.39090909090909,0,0,0,6,,ม.2,เทป,old,3,4,3
uuid-2569-2029,2569,2026-08,,65.9090909090909,,,,77.32857142857144,0,0,0,6,,ม.2,สด,new,0,2,6
uuid-2569-2030,2569,2026-08,100.0,95.58823529411765,5.555555555555557,,,86.22307692307693,0,0,0,6,,ม.3,สด,new,1,4,5
uuid-2569-2031,2569,2026-08,,81.81818181818183,,,,87.82758620689657,0,0,0,6,,ม.2,เทป,new,0,4,6
uuid-2569-2032,2569,2026-08,,82.35294117647058,,,,81.05909090909091,0,0,0,6,,ม.3,สด,new,1,3,5
uuid-2569-2033,2569,2026-08,100.0,86.36363636363636,22.222222222222214,,,86.5076923076923,0,0,0,6,,ม.2,เทป,new,0,2,6
uuid-2569-2035,2569,2026-08,,84.31372549019608,,,,77.35263157894737,0,0,0,6,,ม.3,สด,old,1,3,5
uuid-2569-2036,2569,2026-08,,93.18181818181817,,,,82.55333333333334,0,0,0,6,,ม.2,สด,new,0,2,6
uuid-2569-2037,2569,2026-08,100.0,94.31818181818183,0.0,,,88.05142857142856,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2038,2569,2026-08,,93.93939393939394,,,,80.57619047619048,0,0,0,6,,ม.1,สด,new,0,3,6
uuid-2569-2040,2569,2026-08,0.0,75.0,-72.22222222222221,,,76.77777777777777,0,0,0,6,,ม.2,สด,new,3,4,3
uuid-2569-2041,2569,2026-08,,62.5,,,,73.19565217391305,0,0,0,6,,ม.2,สด,old,0,4,6
uuid-2569-2042,2569,2026-08,,76.47058823529412,,,,77.87272727272727,0,0,0,6,,ม.2,สด,old,1,4,5
uuid-2569-2044,2569,2026-08,,70.45454545454545,,,,74.68400000000001,0,0,0,6,,ม.3,สด,old,0,4,6
uuid-2569-2045,2569,2026-08,100.0,82.35294117647058,27.777777777777786,,,81.0086956521739,0,0,0,6,,ม.1,สด,new,1,4,5
uuid-2569-2047,2569,2026-08,,94.31818181818183,,,,89.08857142857143,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2048,2569,2026-08,,98.86363636363636,,,,88.97058823529412,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2050,2569,2026-08,100.0,77.94117647058823,27.777777777777786,,,72.15454545454546,0,0,0,6,,ม.2,สด,old,1,4,5
uuid-2569-2051,2569,2026-08,100.0,80.76923076923077,5.882352941176478,,,85.72941176470589,0,0,0,6,,ม.3,สด,old,2,4,4
uuid-2569-2053,2569,2026-08,,80.68181818181817,,,,78.88387096774193,0,0,0,6,,ม.3,สด,old,0,4,6
uuid-2569-2054,2569,2026-08,,43.18181818181818,,,,62.35,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2056,2569,2026-08,,66.66666666666666,,,,68.44615384615385,0,0,0,6,,ม.2,สด,new,3,4,3
uuid-2569-2059,2569,2026-08,,90.9090909090909,,,,89.02941176470588,0,0,0,6,,ม.2,สด,old,0,2,6
uuid-2569-2060,2569,2026-08,,86.36363636363636,,,,86.99411764705883,0,0,0,6,,ม.2,เทป,new,0,4,6
uuid-2569-2062,2569,2026-08,,95.45454545454545,,,,87.60769230769232,0,0,0,6,,ม.3,สด,old,0,3,6
uuid-2569-2063,2569,2026-08,,51.13636363636363,,,,76.04666666666665,0,0,0,6,,ม.3,เทป,new,0,4,6
uuid-2569-2064,2569,2026-08,,72.05882352941177,,,,72.69444444444444,0,0,0,6,,ม.2,สด,old,1,4,5
uuid-2569-2066,2569,2026-08,,55.769230769230774,,,,66.41538461538461,0,0,0,6,,ม.1,เทป,old,2,4,4
uuid-2569-2067,2569,2026-08,100.0,96.96969696969697,0.0,,,88.22800000000001,0,0,0,6,,ม.3,สด,new,0,3,6
uuid-2569-2068,2569,2026-08,,57.95454545454546,,,,73.14137931034485,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2070,2569,2026-08,100.0,63.63636363636363,27.777777777777786,,,76.86666666666667,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2072,2569,2026-08,,72.72727272727273,,,,80.21333333333334,0,0,0,6,,ม.2,สด,new,0,2,6
uuid-2569-2074,2569,2026-08,,97.72727272727273,,,,77.80625,0,0,0,6,,ม.3,สด,new,0,2,6
uuid-2569-2075,2569,2026-08,100.0,78.4090909090909,35.294117647058826,,,82.08387096774192,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2076,2569,2026-08,0.0,68.18181818181817,-72.22222222222221,,,72.072,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2077,2569,2026-08,100.0,100.0,0.0,,,88.35641025641024,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2078,2569,2026-08,,67.04545454545455,,,,69.19999999999999,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2079,2569,2026-08,,93.18181818181817,,,,87.32903225806452,0,0,0,6,,ม.1,สด,new,0,4,6
uuid-2569-2080,2569,2026-08,100.0,86.36363636363636,17.64705882352942,,,88.58387096774193,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2081,2569,2026-08,,86.36363636363636,,,,79.72857142857143,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2084,2569,2026-08,100.0,97.72727272727273,0.0,,,86.95428571428572,0,0,0,6,,ม.2,สด,old,0,4,6
uuid-2569-2085,2569,2026-08,100.0,78.4090909090909,26.31578947368422,,,78.175,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2086,2569,2026-08,,84.0909090909091,,,,82.1969696969697,0,0,0,6,,ม.2,เทป,new,0,4,6
uuid-2569-2090,2569,2026-08,,69.31818181818183,,,,75.7,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2093,2569,2026-08,0.0,53.03030303030303,-69.23076923076923,,,69.7357142857143,0,0,0,6,,ม.1,สด,new,0,3,6
uuid-2569-2096,2569,2026-08,,81.81818181818183,,,,83.05625,0,0,0,6,,ม.2,สด,new,0,2,6
uuid-2569-2097,2569,2026-08,,68.18181818181817,,,,74.98947368421054,0,0,0,6,,ม.3,สด,new,0,3,6
uuid-2569-2104,2569,2026-08,100.0,65.9090909090909,33.33333333333334,,,72.65172413793104,0,0,0,6,,ม.2,สด,old,0,4,6
uuid-2569-2107,2569,2026-08,50.0,75.0,-33.33333333333334,,,73.70666666666668,0,0,0,6,,ม.2,เทป,new,2,4,4
uuid-2569-2109,2569,2026-08,100.0,76.13636363636364,26.66666666666667,,,80.44074074074072,0,0,0,6,,ม.2,เทป,new,0,4,6
uuid-2569-2110,2569,2026-08,100.0,97.72727272727273,0.0,,,90.51515151515152,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2111,2569,2026-08,,52.27272727272727,,,,59.83125,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2112,2569,2026-08,100.0,70.45454545454545,55.55555555555556,,,80.40645161290323,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2113,2569,2026-08,,77.27272727272727,,,,76.6590909090909,0,0,0,6,,ม.2,เทป,new,0,3,6
uuid-2569-2114,2569,2026-08,,62.5,,,,65.39333333333335,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2116,2569,2026-08,100.0,91.17647058823529,10.526315789473685,,,85.73333333333333,0,0,0,6,,ม.2,สด,old,1,4,5
uuid-2569-2117,2569,2026-08,,100.0,,,,88.06190476190476,0,0,0,6,,ม.2,สด,new,1,3,5
uuid-2569-2119,2569,2026-08,100.0,94.31818181818183,0.0,,,89.13793103448275,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2120,2569,2026-08,100.0,78.4090909090909,22.222222222222214,,,80.87272727272727,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2121,2569,2026-08,,95.58823529411765,,,,86.77586206896552,0,0,0,6,,ม.3,สด,new,1,4,5
uuid-2569-2122,2569,2026-08,100.0,86.36363636363636,16.666666666666657,,,83.99032258064517,0,0,0,6,,ม.2,สด,old,0,4,6
uuid-2569-2123,2569,2026-08,,85.22727272727273,,,,83.57333333333332,0,0,0,6,,ม.1,สด,new,0,4,6
uuid-2569-2124,2569,2026-08,100.0,69.31818181818183,36.8421052631579,,,66.50416666666666,0,0,0,6,,ม.2,สด,new,0,4,6
uuid-2569-2125,2569,2026-08,,71.5909090909091,,,,67.58888888888889,0,0,0,6,,ม.2,สด,old,0,4,6
uuid-2569-2129,2569,2026-08,,96.07843137254902,,,,88.87619047619049,0,0,0,6,,ม.1,สด,new,1,3,5
uuid-2569-2130,2569,2026-08,,89.70588235294117,,,,86.08214285714287,0,0,0,6,,ม.2,สด,new,1,4,5
uuid-2569-2131,2569,2026-08,,65.15151515151516,,,,70.4608695652174,0,0,0,6,,ม.3,สด,new,0,3,6
uuid-2569-2132,2569,2026-08,,79.54545454545455,,,,76.8,0,0,0,6,,ม.1,สด,old,0,2,6
uuid-2569-2133,2569,2026-08,100.0,79.54545454545455,27.777777777777786,,,84.85,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2135,2569,2026-08,,77.27272727272727,,,,79.90714285714286,0,0,0,6,,ม.2,เทป,new,0,4,6
uuid-2569-2136,2569,2026-08,,61.36363636363637,,,,74.74285714285715,0,0,0,6,,ม.3,เทป,new,0,4,6
uuid-2569-2137,2569,2026-08,,100.0,,,,86.3025641025641,0,0,0,6,,ม.3,สด,new,0,4,6
uuid-2569-2139,2569,2026-08,,52.94117647058824,,,,68.24666666666667,0,0,0,6,,ม.1,เทป,new,1,3,5
uuid-2569-2141,2569,2026-08,,75.0,,,,75.81500000000001,0,0,0,6,,ม.2,สด,new,1,4,5
uuid-2569-2146,2569,2026-08,,92.42424242424242,,,,85.23181818181817,0,0,0,6,,ม.2,สด,new,0,3,6
uuid-2569-2147,2569,2026-08,100.0,53.84615384615385,56.25,,,74.78999999999999,0,0,0,6,,ม.2,เทป,new,2,4,4
uuid-2569-2149,2569,2026-08,,63.63636363636363,,,,64.94444444444443,0,0,0,6,,ม.3,สด,old,0,2,6
uuid-2569-2150,2569,2026-08,,98.52941176470588,,,,86.37407407407409,0,0,0,6,,ม.3,สด,new,1,4,5
uuid-2569-2001,2569,2026-09,,84.0909090909091,,,,88.71,0,0,0,7,,ม.2,สด,old,0,2,7
uuid-2569-2003,2569,2026-09,,69.31818181818183,,,,68.67391304347827,0,0,0,7,,ม.2,สด,new,0,4,7
uuid-2569-2004,2569,2026-09,,68.18181818181817,,,,76.91739130434782,0,0,0,7,,ม.2,สด,new,0,4,7
uuid-2569-2005,2569,2026-09,,97.05882352941177,,,,87.83571428571429,0,0,0,7,,ม.3,เทป,new,1,4,6
uuid-2569-2006,2569,2026-09,,57.95454545454546,,,,72.25200000000001,0,0,0,7,,ม.3,สด,new,0,4,7
uuid-2569-2007,2569,2026-09,,86.27450980392157,,,,78.33125,0,0,0,7,,ม.3,สด,new,1,3,6
uuid-2569-2008,2569,2026-09,,88.23529411764706,,,,75.85,0,0,0,7,,ม.2,สด,old,1,4,6
uuid-2569-2010,2569,2026-09,,97.72727272727273,,,,90.465625,0,0,0,7,,ม.2,สด,new,0,4,7
uuid-2569-2012,2569,2026-09,,92.15686274509804,,,,85.02000000000001,0,0,0,7,,ม.3,สด,new,1,3,6
uuid-2569-2016,2569,2026-09,,64.77272727272727,,,,82.03703703703704,0,0,0,7,,ม.3,สด,new,0,4,7
uuid-2569-2020,2569,2026-09,,90.9090909090909,,,,81.39142857142858,0,0,0,7,,ม.2,สด,new,0,4,7
uuid-2569-2021,2569,2026-09,,63.63636363636363,,,,79.504,0,0,0,7,,ม.2,สด,new,0,4,7
uuid-2569-2023,2569,2026-09,,55.68181818181818,,,,76.02777777777777,0,0,0,7,,ม.3,สด,new,0,4,7
uuid-2569-2024,2569,2026-09,,84.0909090909091,,,,80.85,0,0,0,7,,ม.3,สด,new,0,2,7
uuid-2569-2026,2569,2026-09,,95.45454545454545,,,,87.50909090909092,0,0,0,7,,ม.3,สด,new,0,4,7
uuid-2569-2027,2569,2026-09,,75.0,,,,81.39090909090909,0,0,0,7,,ม.2,เทป,old,3,4,4
