student_key,year,subject_id,episode_number,ep_final_date,week_start,status
uuid-2569-2058,2569,4,13,2026-05-18,2026-05-18,absent
uuid-2569-2058,2569,5,13,2026-05-18,2026-05-18,present
uuid-2569-2058,2569,6,13,2026-05-22,2026-05-18,present
uuid-2569-2058,2569,1,14,2026-05-30,2026-05-25,absent
uuid-2569-2058,2569,4,14,2026-05-25,2026-05-25,leave
uuid-2569-2058,2569,5,14,2026-05-25,2026-05-25,present
uuid-2569-2058,2569,6,14,2026-05-30,2026-05-25,absent
uuid-2569-2059,2569,5,2,2026-03-05,2026-03-02,present
uuid-2569-2059,2569,6,2,2026-03-03,2026-03-02,present
uuid-2569-2059,2569,5,3,2026-03-11,2026-03-09,present
uuid-2569-2059,2569,6,3,2026-03-14,2026-03-09,present
uuid-2569-2059,2569,5,4,2026-03-21,2026-03-16,present
uuid-2569-2059,2569,6,4,2026-03-20,2026-03-16,present
uuid-2569-2059,2569,5,5,2026-03-23,2026-03-23,present
uuid-2569-2059,2569,6,5,2026-03-24,2026-03-23,present
uuid-2569-2059,2569,5,6,2026-03-31,2026-03-30,present
uuid-2569-2059,2569,6,6,2026-04-01,2026-03-30,present
uuid-2569-2059,2569,5,7,2026-04-10,2026-04-06,present
uuid-2569-2059,2569,6,7,2026-04-09,2026-04-06,present
uuid-2569-2059,2569,5,8,2026-04-17,2026-04-13,present
uuid-2569-2059,2569,6,8,2026-04-15,2026-04-13,present
uuid-2569-2059,2569,5,9,2026-04-25,2026-04-20,absent
uuid-2569-2059,2569,6,9,2026-04-22,2026-04-20,present
uuid-2569-2059,2569,5,10,2026-04-30,2026-04-27,absent
uuid-2569-2059,2569,6,10,2026-05-02,2026-04-27,present
uuid-2569-2059,2569,5,11,2026-05-04,2026-05-04,present
uuid-2569-2059,2569,6,11,2026-05-06,2026-05-04,present
uuid-2569-2059,2569,5,12,2026-05-13,2026-05-11,present
uuid-2569-2059,2569,6,12,2026-05-13,2026-05-11,present
uuid-2569-2059,2569,5,13,2026-05-22,2026-05-18,present
uuid-2569-2059,2569,6,13,2026-05-19,2026-05-18,present
uuid-2569-2059,2569,5,14,2026-05-29,2026-05-25,present
uuid-2569-2059,2569,6,14,2026-05-30,2026-05-25,present
uuid-2569-2059,2569,5,15,2026-06-02,2026-06-01,present
uuid-2569-2059,2569,6,15,2026-06-05,2026-06-01,absent
uuid-2569-2059,2569,5,16,2026-06-12,2026-06-08,present
uuid-2569-2059,2569,6,16,2026-06-09,2026-06-08,absent
uuid-2569-2059,2569,5,17,2026-06-15,2026-06-15,present
uuid-2569-2059,2569,6,17,2026-06-19,2026-06-15,present
uuid-2569-2059,2569,5,18,2026-06-24,2026-06-22,present
uuid-2569-2059,2569,6,18,2026-06-25,2026-06-22,present
uuid-2569-2059,2569,5,19,2026-07-01,2026-06-29,present
uuid-2569-2059,2569,6,19,2026-07-04,2026-06-29,present
uuid-2569-2059,2569,5,20,2026-07-06,2026-07-06,present
uuid-2569-2059,2569,6,20,2026-07-07,2026-07-06,present
uuid-2569-2059,2569,5,21,2026-07-13,2026-07-13,present
uuid-2569-2059,2569,6,21,2026-07-13,2026-07-13,present
uuid-2569-2059,2569,5,22,2026-07-25,2026-07-20,present
uuid-2569-2059,2569,6,22,2026-07-22,2026-07-20,present
uuid-2569-2059,2569,5,23,2026-07-27,2026-07-27,present
uuid-2569-2059,2569,6,23,2026-07-29,2026-07-27,present
uuid-2569-2060,2569,1,2,2026-03-05,2026-03-02,absent
uuid-2569-2060,2569,4,2,2026-03-04,2026-03-02,absent
uuid-2569-2060,2569,5,2,2026-03-07,2026-03-02,present
uuid-2569-2060,2569,6,2,2026-03-03,2026-03-02,present
uuid-2569-2060,2569,1,3,2026-03-14,2026-03-09,present
uuid-2569-2060,2569,4,3,2026-03-10,2026-03-09,present
uuid-2569-2060,2569,5,3,2026-03-14,2026-03-09,present
uuid-2569-2060,2569,6,3,2026-03-14,2026-03-09,present
uuid-2569-2060,2569,1,4,2026-03-17,2026-03-16,present
uuid-2569-2060,2569,4,4,2026-03-21,2026-03-16,present
uuid-2569-2060,2569,5,4,2026-03-21,2026-03-16,present
uuid-2569-2060,2569,6,4,2026-03-17,2026-03-16,present
uuid-2569-2060,2569,1,5,2026-03-23,2026-03-23,present
uuid-2569-2060,2569,4,5,2026-03-26,2026-03-23,present
uuid-2569-2060,2569,5,5,2026-03-24,2026-03-23,present
uuid-2569-2060,2569,6,5,2026-03-26,2026-03-23,present
uuid-2569-2060,2569,1,6,2026-03-31,2026-03-30,present
uuid-2569-2060,2569,4,6,2026-03-31,2026-03-30,present
uuid-2569-2060,2569,5,6,2026-04-03,2026-03-30,present
uuid-2569-2060,2569,6,6,2026-04-01,2026-03-30,present
uuid-2569-2060,2569,1,7,2026-04-09,2026-04-06,present
uuid-2569-2060,2569,4,7,2026-04-06,2026-04-06,present
uuid-2569-2060,2569,5,7,2026-04-08,2026-04-06,present
uuid-2569-2060,2569,6,7,2026-04-06,2026-04-06,present
uuid-2569-2060,2569,1,8,2026-04-18,2026-04-13,present
uuid-2569-2060,2569,4,8,2026-04-14,2026-04-13,present
uuid-2569-2060,2569,5,8,2026-04-15,2026-04-13,present
uuid-2569-2060,2569,6,8,2026-04-18,2026-04-13,present
uuid-2569-2060,2569,1,9,2026-04-23,2026-04-20,present
uuid-2569-2060,2569,4,9,2026-04-21,2026-04-20,present
uuid-2569-2060,2569,5,9,2026-04-25,2026-04-20,present
uuid-2569-2060,2569,6,9,2026-04-23,2026-04-20,present
uuid-2569-2060,2569,1,10,2026-04-27,2026-04-27,absent
uuid-2569-2060,2569,4,10,2026-05-01,2026-04-27,present
uuid-2569-2060,2569,5,10,2026-05-02,2026-04-27,present
uuid-2569-2060,2569,6,10,2026-05-02,2026-04-27,present
uuid-2569-2060,2569,1,11,2026-05-09,2026-05-04,present
uuid-2569-2060,2569,4,11,2026-05-04,2026-05-04,present
uuid-2569-2060,2569,5,11,2026-05-06,2026-05-04,absent
uuid-2569-2060,2569,6,11,2026-05-07,2026-05-04,present
uuid-2569-2060,2569,1,12,2026-05-14,2026-05-11,present
uuid-2569-2060,2569,4,12,2026-05-13,2026-05-11,absent
uuid-2569-2060,2569,5,12,2026-05-12,2026-05-11,present
uuid-2569-2060,2569,6,12,2026-05-16,2026-05-11,present
uuid-2569-2060,2569,1,13,2026-05-20,2026-05-18,present
uuid-2569-2060,2569,4,13,2026-05-19,2026-05-18,present
uuid-2569-2060,2569,5,13,2026-05-20,2026-05-18,present
uuid-2569-2060,2569,6,13,2026-05-18,2026-05-18,present
uuid-2569-2060,2569,1,14,2026-05-28,2026-05-25,present
uuid-2569-2060,2569,4,14,2026-05-28,2026-05-25,present
uuid-2569-2060,2569,5,14,2026-05-26,2026-05-25,present
uuid-2569-2060,2569,6,14,2026-05-26,2026-05-25,absent
uuid-2569-2060,2569,1,15,2026-06-03,2026-06-01,present
uuid-2569-2060,2569,4,15,2026-06-05,2026-06-01,present
uuid-2569-2060,2569,5,15,2026-06-06,2026-06-01,present
uuid-2569-2060,2569,6,15,2026-06-01,2026-06-01,present
uuid-2569-2060,2569,1,16,2026-06-09,2026-06-08,present
uuid-2569-2060,2569,4,16,2026-06-10,2026-06-08,present
uuid-2569-2060,2569,5,16,2026-06-09,2026-06-08,present
uuid-2569-2060,2569,6,16,2026-06-11,2026-06-08,absent
uuid-2569-2060,2569,1,17,2026-06-20,2026-06-15,present
uuid-2569-2060,2569,4,17,2026-06-18,2026-06-15,present
uuid-2569-2060,2569,5,17,2026-06-20,2026-06-15,absent
uuid-2569-2060,2569,6,17,2026-06-17,2026-06-15,present
uuid-2569-2060,2569,1,18,2026-06-23,2026-06-22,present
uuid-2569-2060,2569,4,18,2026-06-27,2026-06-22,present
uuid-2569-2060,2569,5,18,2026-06-23,2026-06-22,present
uuid-2569-2060,2569,6,18,2026-06-26,2026-06-22,present
uuid-2569-2060,2569,1,19,2026-07-02,2026-06-29,present
uuid-2569-2060,2569,4,19,2026-07-01,2026-06-29,present
uuid-2569-2060,2569,5,19,2026-07-03,2026-06-29,present
uuid-2569-2060,2569,6,19,2026-07-03,2026-06-29,present
uuid-2569-2060,2569,1,20,2026-07-09,2026-07-06,present
uuid-2569-2060,2569,4,20,2026-07-10,2026-07-06,absent
uuid-2569-2060,2569,5,20,2026-07-09,2026-07-06,present
uuid-2569-2060,2569,6,20,2026-07-11,2026-07-06,present
uuid-2569-2060,2569,1,21,2026-07-16,2026-07-13,present
uuid-2569-2060,2569,4,21,2026-07-13,2026-07-13,present
uuid-2569-2060,2569,5,21,2026-07-14,2026-07-13,absent
uuid-2569-2060,2569,6,21,2026-07-18,2026-07-13,present
uuid-2569-2060,2569,1,22,2026-07-23,2026-07-20,present
uuid-2569-2060,2569,4,22,2026-07-25,2026-07-20,absent
uuid-2569-2060,2569,5,22,2026-07-24,2026-07-20,present
uuid-2569-2060,2569,6,22,2026-07-24,2026-07-20,absent
uuid-2569-2060,2569,1,23,2026-07-30,2026-07-27,present
uuid-2569-2060,2569,4,23,2026-07-29,2026-07-27,present
uuid-2569-2060,2569,5,23,2026-07-30,2026-07-27,present
uuid-2569-2060,2569,6,23,2026-07-31,2026-07-27,present
uuid-2569-2061,2569,1,2,2026-03-04,2026-03-02,present
uuid-2569-2061,2569,4,2,2026-03-05,2026-03-02,present
uuid-2569-2061,2569,5,2,2026-03-06,2026-03-02,absent
uuid-2569-2061,2569,6,2,2026-03-06,2026-03-02,absent
uuid-2569-2061,2569,1,3,2026-03-10,2026-03-09,absent
uuid-2569-2061,2569,4,3,2026-03-12,2026-03-09,present
uuid-2569-2061,2569,5,3,2026-03-11,2026-03-09,absent
uuid-2569-2061,2569,6,3,2026-03-09,2026-03-09,present
uuid-2569-2061,2569,1,4,2026-03-18,2026-03-16,absent
uuid-2569-2061,2569,4,4,2026-03-20,2026-03-16,present
uuid-2569-2061,2569,5,4,2026-03-16,2026-03-16,absent
uuid-2569-2061,2569,6,4,2026-03-17,2026-03-16,present
uuid-2569-2061,2569,1,5,2026-03-25,2026-03-23,present
uuid-2569-2061,2569,4,5,2026-03-24,2026-03-23,present
uuid-2569-2061,2569,5,5,2026-03-24,2026-03-23,absent
uuid-2569-2061,2569,6,5,2026-03-24,2026-03-23,absent
uuid-2569-2061,2569,1,6,2026-03-30,2026-03-30,absent
uuid-2569-2061,2569,4,6,2026-04-04,2026-03-30,present
uuid-2569-2061,2569,5,6,2026-03-31,2026-03-30,present
uuid-2569-2061,2569,6,6,2026-03-30,2026-03-30,present
uuid-2569-2062,2569,4,2,2026-03-02,2026-03-02,present
uuid-2569-2062,2569,5,2,2026-03-02,2026-03-02,present
uuid-2569-2062,2569,6,2,2026-03-02,2026-03-02,present
uuid-2569-2062,2569,4,3,2026-03-11,2026-03-09,present
uuid-2569-2062,2569,5,3,2026-03-12,2026-03-09,present
uuid-2569-2062,2569,6,3,2026-03-13,2026-03-09,present
uuid-2569-2062,2569,4,4,2026-03-16,2026-03-16,present
uuid-2569-2062,2569,5,4,2026-03-17,2026-03-16,present
uuid-2569-2062,2569,6,4,2026-03-21,2026-03-16,present
uuid-2569-2062,2569,4,5,2026-03-27,2026-03-23,present
uuid-2569-2062,2569,5,5,2026-03-28,2026-03-23,present
uuid-2569-2062,2569,6,5,2026-03-28,2026-03-23,present
uuid-2569-2062,2569,4,6,2026-04-01,2026-03-30,present
uuid-2569-2062,2569,5,6,2026-03-30,2026-03-30,present
uuid-2569-2062,2569,6,6,2026-03-31,2026-03-30,present
uuid-2569-2062,2569,4,7,2026-04-08,2026-04-06,present
uuid-2569-2062,2569,5,7,2026-04-10,2026-04-06,present
uuid-2569-2062,2569,6,7,2026-04-07,2026-04-06,present
uuid-2569-2062,2569,4,8,2026-04-15,2026-04-13,present
uuid-2569-2062,2569,5,8,2026-04-17,2026-04-13,present
uuid-2569-2062,2569,6,8,2026-04-15,2026-04-13,present
uuid-2569-2062,2569,4,9,2026-04-25,2026-04-20,present
uuid-2569-2062,2569,5,9,2026-04-23,2026-04-20,present
uuid-2569-2062,2569,6,9,2026-04-23,2026-04-20,present
uuid-2569-2062,2569,4,10,2026-05-02,2026-04-27,present
uuid-2569-2062,2569,5,10,2026-04-29,2026-04-27,present
uuid-2569-2062,2569,6,10,2026-04-30,2026-04-27,present
uuid-2569-2062,2569,4,11,2026-05-07,2026-05-04,present
uuid-2569-2062,2569,5,11,2026-05-04,2026-05-04,absent
uuid-2569-2062,2569,6,11,2026-05-09,2026-05-04,present
uuid-2569-2062,2569,4,12,2026-05-14,2026-05-11,present
uuid-2569-2062,2569,5,12,2026-05-12,2026-05-11,present
uuid-2569-2062,2569,6,12,2026-05-13,2026-05-11,present
uuid-2569-2062,2569,4,13,2026-05-20,2026-05-18,present
uuid-2569-2062,2569,5,13,2026-05-18,2026-05-18,present
uuid-2569-2062,2569,6,13,2026-05-19,2026-05-18,present
uuid-2569-2062,2569,4,14,2026-05-25,2026-05-25,present
uuid-2569-2062,2569,5,14,2026-05-28,2026-05-25,present
uuid-2569-2062,2569,6,14,2026-05-25,2026-05-25,present
uuid-2569-2062,2569,4,15,2026-06-03,2026-06-01,present
uuid-2569-2062,2569,5,15,2026-06-01,2026-06-01,present
uuid-2569-2062,2569,6,15,2026-06-03,2026-06-01,present
uuid-2569-2062,2569,4,16,2026-06-09,2026-06-08,present
uuid-2569-2062,2569,5,16,2026-06-13,2026-06-08,present
uuid-2569-2062,2569,6,16,2026-06-08,2026-06-08,present
uuid-2569-2062,2569,4,17,2026-06-19,2026-06-15,present
uuid-2569-2062,2569,5,17,2026-06-16,2026-06-15,present
uuid-2569-2062,2569,6,17,2026-06-18,2026-06-15,present
uuid-2569-2062,2569,4,18,2026-06-24,2026-06-22,absent
uuid-2569-2062,2569,5,18,2026-06-25,2026-06-22,present
uuid-2569-2062,2569,6,18,2026-06-23,2026-06-22,present
uuid-2569-2062,2569,4,19,2026-07-01,2026-06-29,present
uuid-2569-2062,2569,5,19,2026-07-01,2026-06-29,present
uuid-2569-2062,2569,6,19,2026-07-03,2026-06-29,present
uuid-2569-2062,2569,4,20,2026-07-11,2026-07-06,present
uuid-2569-2062,2569,5,20,2026-07-11,2026-07-06,absent
uuid-2569-2062,2569,6,20,2026-07-10,2026-07-06,present
uuid-2569-2062,2569,4,21,2026-07-13,2026-07-13,present
uuid-2569-2062,2569,5,21,2026-07-14,2026-07-13,present
uuid-2569-2062,2569,6,21,2026-07-13,2026-07-13,present
uuid-2569-2062,2569,4,22,2026-07-24,2026-07-20,present
uuid-2569-2062,2569,5,22,2026-07-23,2026-07-20,present
uuid-2569-2062,2569,6,22,2026-07-20,2026-07-20,present
uuid-2569-2062,2569,4,23,2026-07-29,2026-07-27,present
uuid-2569-2062,2569,5,23,2026-07-29,2026-07-27,present
uuid-2569-2062,2569,6,23,2026-07-31,2026-07-27,present
uuid-2569-2063,2569,1,2,2026-03-05,2026-03-02,present
uuid-2569-2063,2569,4,2,2026-03-03,2026-03-02,present
uuid-2569-2063,2569,5,2,2026-03-06,2026-03-02,present
uuid-2569-2063,2569,6,2,2026-03-06,2026-03-02,present
uuid-2569-2063,2569,1,3,2026-03-12,2026-03-09,absent
uuid-2569-2063,2569,4,3,2026-03-14,2026-03-09,absent
uuid-2569-2063,2569,5,3,2026-03-11,2026-03-09,absent
uuid-2569-2063,2569,6,3,2026-03-10,2026-03-09,present
uuid-2569-2063,2569,1,4,2026-03-19,2026-03-16,present
uuid-2569-2063,2569,4,4,2026-03-20,2026-03-16,present
uuid-2569-2063,2569,5,4,2026-03-21,2026-03-16,present
uuid-2569-2063,2569,6,4,2026-03-21,2026-03-16,absent
uuid-2569-2063,2569,1,5,2026-03-28,2026-03-23,absent
uuid-2569-2063,2569,4,5,2026-03-25,2026-03-23,present
uuid-2569-2063,2569,5,5,2026-03-26,2026-03-23,present
uuid-2569-2063,2569,6,5,2026-03-25,2026-03-23,present
uuid-2569-2063,2569,1,6,2026-04-02,2026-03-30,present
uuid-2569-2063,2569,4,6,2026-04-01,2026-03-30,present
uuid-2569-2063,2569,5,6,2026-03-31,2026-03-30,present
uuid-2569-2063,2569,6,6,2026-03-31,2026-03-30,absent
uuid-2569-2063,2569,1,7,2026-04-11,2026-04-06,absent
uuid-2569-2063,2569,4,7,2026-04-10,2026-04-06,present
uuid-2569-2063,2569,5,7,2026-04-11,2026-04-06,present
uuid-2569-2063,2569,6,7,2026-04-07,2026-04-06,present
uuid-2569-2063,2569,1,8,2026-04-18,2026-04-13,absent
uuid-2569-2063,2569,4,8,2026-04-13,2026-04-13,present
uuid-2569-2063,2569,5,8,2026-04-16,2026-04-13,absent
uuid-2569-2063,2569,6,8,2026-04-17,2026-04-13,absent
uuid-2569-2063,2569,1,9,2026-04-23,2026-04-20,absent
uuid-2569-2063,2569,4,9,2026-04-23,2026-04-20,absent
uuid-2569-2063,2569,5,9,2026-04-24,2026-04-20,absent
uuid-2569-2063,2569,6,9,2026-04-25,2026-04-20,absent
uuid-2569-2063,2569,1,10,2026-04-28,2026-04-27,present
uuid-2569-2063,2569,4,10,2026-04-30,2026-04-27,absent
uuid-2569-2063,2569,5,10,2026-05-02,2026-04-27,absent
uuid-2569-2063,2569,6,10,2026-05-01,2026-04-27,absent
uuid-2569-2063,2569,1,11,2026-05-07,2026-05-04,present
uuid-2569-2063,2569,4,11,2026-05-09,2026-05-04,present
uuid-2569-2063,2569,5,11,2026-05-04,2026-05-04,absent
uuid-2569-2063,2569,6,11,2026-05-07,2026-05-04,present
uuid-2569-2063,2569,1,12,2026-05-13,2026-05-11,absent
uuid-2569-2063,2569,4,12,2026-05-11,2026-05-11,present
uuid-2569-2063,2569,5,12,2026-05-14,2026-05-11,present
uuid-2569-2063,2569,6,12,2026-05-13,2026-05-11,absent
uuid-2569-2063,2569,1,13,2026-05-18,2026-05-18,present
uuid-2569-2063,2569,4,13,2026-05-18,2026-05-18,present
uuid-2569-2063,2569,5,13,2026-05-21,2026-05-18,absent
uuid-2569-2063,2569,6,13,2026-05-19,2026-05-18,present
uuid-2569-2063,2569,1,14,2026-05-25,2026-05-25,absent
uuid-2569-2063,2569,4,14,2026-05-26,2026-05-25,present
uuid-2569-2063,2569,5,14,2026-05-27,2026-05-25,present
uuid-2569-2063,2569,6,14,2026-05-29,2026-05-25,present
uuid-2569-2063,2569,1,15,2026-06-02,2026-06-01,absent
uuid-2569-2063,2569,4,15,2026-06-04,2026-06-01,present
uuid-2569-2063,2569,5,15,2026-06-05,2026-06-01,present
uuid-2569-2063,2569,6,15,2026-06-02,2026-06-01,present
uuid-2569-2063,2569,1,16,2026-06-13,2026-06-08,absent
uuid-2569-2063,2569,4,16,2026-06-09,2026-06-08,present
uuid-2569-2063,2569,5,16,2026-06-10,2026-06-08,absent
uuid-2569-2063,2569,6,16,2026-06-09,2026-06-08,absent
uuid-2569-2063,2569,1,17,2026-06-16,2026-06-15,present
uuid-2569-2063,2569,4,17,2026-06-20,2026-06-15,absent
uuid-2569-2063,2569,5,17,2026-06-20,2026-06-15,absent
uuid-2569-2063,2569,6,17,2026-06-19,2026-06-15,absent
uuid-2569-2063,2569,1,18,2026-06-27,2026-06-22,absent
uuid-2569-2063,2569,4,18,2026-06-22,2026-06-22,present
uuid-2569-2063,2569,5,18,2026-06-23,2026-06-22,absent
uuid-2569-2063,2569,6,18,2026-06-22,2026-06-22,present
uuid-2569-2063,2569,1,19,2026-07-03,2026-06-29,absent
uuid-2569-2063,2569,4,19,2026-06-29,2026-06-29,absent
uuid-2569-2063,2569,5,19,2026-07-04,2026-06-29,absent
uuid-2569-2063,2569,6,19,2026-06-30,2026-06-29,present
uuid-2569-2063,2569,1,20,2026-07-10,2026-07-06,present
uuid-2569-2063,2569,4,20,2026-07-07,2026-07-06,present
uuid-2569-2063,2569,5,20,2026-07-11,2026-07-06,absent
uuid-2569-2063,2569,6,20,2026-07-06,2026-07-06,absent
uuid-2569-2063,2569,1,21,2026-07-16,2026-07-13,absent
uuid-2569-2063,2569,4,21,2026-07-18,2026-07-13,absent
uuid-2569-2063,2569,5,21,2026-07-16,2026-07-13,present
uuid-2569-2063,2569,6,21,2026-07-13,2026-07-13,absent
uuid-2569-2063,2569,1,22,2026-07-20,2026-07-20,present
uuid-2569-2063,2569,4,22,2026-07-24,2026-07-20,absent
uuid-2569-2063,2569,5,22,2026-07-23,2026-07-20,present
uuid-2569-2063,2569,6,22,2026-07-25,2026-07-20,present
uuid-2569-2063,2569,1,23,2026-07-29,2026-07-27,absent
uuid-2569-2063,2569,4,23,2026-07-28,2026-07-27,absent
uuid-2569-2063,2569,5,23,2026-07-30,2026-07-27,present
uuid-2569-2063,2569,6,23,2026-07-30,2026-07-27,absent
uuid-2569-2064,2569,1,7,2026-04-11,2026-04-06,absent
uuid-2569-2064,2569,4,7,2026-04-07,2026-04-06,present
uuid-2569-2064,2569,5,7,2026-04-09,2026-04-06,present
uuid-2569-2064,2569,6,7,2026-04-07,2026-04-06,present
uuid-2569-2064,2569,1,8,2026-04-15,2026-04-13,present
uuid-2569-2064,2569,4,8,2026-04-13,2026-04-13,absent
uuid-2569-2064,2569,5,8,2026-04-16,2026-04-13,present
uuid-2569-2064,2569,6,8,2026-04-14,2026-04-13,present
uuid-2569-2064,2569,1,9,2026-04-21,2026-04-20,present
uuid-2569-2064,2569,4,9,2026-04-25,2026-04-20,present
uuid-2569-2064,2569,5,9,2026-04-24,2026-04-20,absent
uuid-2569-2064,2569,6,9,2026-04-25,2026-04-20,present
uuid-2569-2064,2569,1,10,2026-05-01,2026-04-27,present
uuid-2569-2064,2569,4,10,2026-05-02,2026-04-27,absent
uuid-2569-2064,2569,5,10,2026-04-30,2026-04-27,present
uuid-2569-2064,2569,6,10,2026-04-27,2026-04-27,present
uuid-2569-2064,2569,1,11,2026-05-06,2026-05-04,absent
uuid-2569-2064,2569,4,11,2026-05-09,2026-05-04,present
uuid-2569-2064,2569,5,11,2026-05-05,2026-05-04,absent
uuid-2569-2064,2569,6,11,2026-05-07,2026-05-04,present
uuid-2569-2064,2569,1,12,2026-05-14,2026-05-11,present
uuid-2569-2064,2569,4,12,2026-05-13,2026-05-11,present
uuid-2569-2064,2569,5,12,2026-05-13,2026-05-11,absent
uuid-2569-2064,2569,6,12,2026-05-13,2026-05-11,present
uuid-2569-2064,2569,1,13,2026-05-22,2026-05-18,present
uuid-2569-2064,2569,4,13,2026-05-21,2026-05-18,absent
uuid-2569-2064,2569,5,13,2026-05-18,2026-05-18,present
uuid-2569-2064,2569,6,13,2026-05-22,2026-05-18,absent
uuid-2569-2064,2569,1,14,2026-05-27,2026-05-25,present
uuid-2569-2064,2569,4,14,2026-05-27,2026-05-25,present
uuid-2569-2064,2569,5,14,2026-05-27,2026-05-25,present
uuid-2569-2064,2569,6,14,2026-05-27,2026-05-25,absent
uuid-2569-2064,2569,1,15,2026-06-01,2026-06-01,present
uuid-2569-2064,2569,4,15,2026-06-01,2026-06-01,present
uuid-2569-2064,2569,5,15,2026-06-04,2026-06-01,absent
uuid-2569-2064,2569,6,15,2026-06-03,2026-06-01,present
uuid-2569-2064,2569,1,16,2026-06-08,2026-06-08,present
uuid-2569-2064,2569,4,16,2026-06-13,2026-06-08,present
uuid-2569-2064,2569,5,16,2026-06-08,2026-06-08,absent
uuid-2569-2064,2569,6,16,2026-06-13,2026-06-08,present
uuid-2569-2064,2569,1,17,2026-06-20,2026-06-15,present
uuid-2569-2064,2569,4,17,2026-06-19,2026-06-15,present
uuid-2569-2064,2569,5,17,2026-06-19,2026-06-15,present
uuid-2569-2064,2569,6,17,2026-06-20,2026-06-15,absent
uuid-2569-2064,2569,1,18,2026-06-25,2026-06-22,absent
uuid-2569-2064,2569,4,18,2026-06-26,2026-06-22,present
uuid-2569-2064,2569,5,18,2026-06-23,2026-06-22,absent
uuid-2569-2064,2569,6,18,2026-06-24,2026-06-22,present
uuid-2569-2064,2569,1,19,2026-07-03,2026-06-29,present
uuid-2569-2064,2569,4,19,2026-07-01,2026-06-29,present
uuid-2569-2064,2569,5,19,2026-06-29,2026-06-29,present
uuid-2569-2064,2569,6,19,2026-07-03,2026-06-29,present
uuid-2569-2064,2569,1,20,2026-07-11,2026-07-06,absent
uuid-2569-2064,2569,4,20,2026-07-11,2026-07-06,present
uuid-2569-2064,2569,5,20,2026-07-11,2026-07-06,present
uuid-2569-2064,2569,6,20,2026-07-08,2026-07-06,present
uuid-2569-2064,2569,1,21,2026-07-16,2026-07-13,present
uuid-2569-2064,2569,4,21,2026-07-16,2026-07-13,absent
uuid-2569-2064,2569,5,21,2026-07-17,2026-07-13,absent
uuid-2569-2064,2569,6,21,2026-07-18,2026-07-13,present
uuid-2569-2064,2569,1,22,2026-07-22,2026-07-20,present
uuid-2569-2064,2569,4,22,2026-07-23,2026-07-20,present
uuid-2569-2064,2569,5,22,2026-07-22,2026-07-20,present
uuid-2569-2064,2569,6,22,2026-07-20,2026-07-20,present
uuid-2569-2064,2569,1,23,2026-07-30,2026-07-27,absent
uuid-2569-2064,2569,4,23,2026-07-29,2026-07-27,present
uuid-2569-2064,2569,5,23,2026-07-31,2026-07-27,present
uuid-2569-2064,2569,6,23,2026-07-31,2026-07-27,present
uuid-2569-2065,2569,4,2,2026-03-05,2026-03-02,present
uuid-2569-2065,2569,5,2,2026-03-06,2026-03-02,present
uuid-2569-2065,2569,6,2,2026-03-06,2026-03-02,present
uuid-2569-2065,2569,4,3,2026-03-14,2026-03-09,present
uuid-2569-2065,2569,5,3,2026-03-12,2026-03-09,absent
uuid-2569-2065,2569,6,3,2026-03-13,2026-03-09,present
uuid-2569-2065,2569,4,4,2026-03-16,2026-03-16,present
uuid-2569-2065,2569,5,4,2026-03-21,2026-03-16,present
uuid-2569-2065,2569,6,4,2026-03-18,2026-03-16,present
uuid-2569-2065,2569,4,5,2026-03-23,2026-03-23,present
uuid-2569-2065,2569,5,5,2026-03-27,2026-03-23,present
uuid-2569-2065,2569,6,5,2026-03-25,2026-03-23,present
uuid-2569-2065,2569,4,6,2026-03-30,2026-03-30,present
uuid-2569-2065,2569,5,6,2026-04-01,2026-03-30,present
uuid-2569-2065,2569,6,6,2026-03-31,2026-03-30,present
uuid-2569-2065,2569,4,7,2026-04-07,2026-04-06,present
uuid-2569-2065,2569,5,7,2026-04-11,2026-04-06,present
uuid-2569-2065,2569,6,7,2026-04-09,2026-04-06,present
uuid-2569-2065,2569,4,8,2026-04-16,2026-04-13,present
uuid-2569-2065,2569,5,8,2026-04-18,2026-04-13,present
uuid-2569-2065,2569,6,8,2026-04-14,2026-04-13,present
uuid-2569-2065,2569,4,9,2026-04-22,2026-04-20,present
uuid-2569-2065,2569,5,9,2026-04-22,2026-04-20,present
uuid-2569-2065,2569,6,9,2026-04-23,2026-04-20,present
uuid-2569-2065,2569,4,10,2026-04-30,2026-04-27,present
uuid-2569-2065,2569,5,10,2026-04-28,2026-04-27,present
uuid-2569-2065,2569,6,10,2026-04-27,2026-04-27,present
uuid-2569-2065,2569,4,11,2026-05-08,2026-05-04,present
