student_key,year,week_start,week_end,att_week_pct,att_cum_pct,silent_weeks,streak_weeks,practice_done,practice_total,practice_pct,practice_avg_score,checkpoint_done,checkpoint_total,checkpoint_pct,checkpoint_avg_score,tier
uuid-2569-2126,2569,2026-07-13,2026-07-19,,31.944444444444443,0,0,9,28,32.142857142857146,57.955555555555556,3,12,25.0,65.0,green
uuid-2569-2127,2569,2026-07-13,2026-07-19,75.0,85.71428571428571,0,7,6,28,21.428571428571427,91.31666666666666,3,12,25.0,88.8,green
uuid-2569-2128,2569,2026-07-13,2026-07-19,,66.66666666666667,0,1,1,21,4.761904761904762,74.0,2,9,22.22222222222222,75.35,green
uuid-2569-2129,2569,2026-07-13,2026-07-19,66.66666666666667,95.55555555555556,0,0,13,21,61.904761904761905,88.93076923076923,5,9,55.55555555555556,89.44000000000001,yellow
uuid-2569-2130,2569,2026-07-13,2026-07-19,100.0,88.33333333333333,0,15,18,28,64.28571428571429,84.6222222222222,7,12,58.333333333333336,89.85714285714286,green
uuid-2569-2131,2569,2026-07-13,2026-07-19,66.66666666666667,66.66666666666667,0,0,13,21,61.904761904761905,70.75384615384615,8,9,88.88888888888889,68.41250000000001,yellow
uuid-2569-2132,2569,2026-07-13,2026-07-19,100.0,80.0,0,3,6,14,42.857142857142854,72.86666666666666,4,6,66.66666666666667,77.0,green
uuid-2569-2133,2569,2026-07-13,2026-07-19,75.0,78.75,0,1,19,28,67.85714285714286,85.97894736842105,12,12,100.0,83.95,green
uuid-2569-2134,2569,2026-07-13,2026-07-19,,27.77777777777778,0,0,3,14,21.428571428571427,67.60000000000001,1,6,16.666666666666668,87.4,green
uuid-2569-2135,2569,2026-07-13,2026-07-19,100.0,77.5,0,8,16,28,57.142857142857146,79.36874999999999,8,12,66.66666666666667,85.4625,green
uuid-2569-2136,2569,2026-07-13,2026-07-19,75.0,62.5,0,1,14,28,50.0,76.19285714285715,11,12,91.66666666666667,72.89999999999999,green
uuid-2569-2137,2569,2026-07-13,2026-07-19,100.0,100.0,0,20,24,28,85.71428571428571,86.14999999999999,11,12,91.66666666666667,84.58181818181818,green
uuid-2569-2138,2569,2026-07-13,2026-07-19,,66.66666666666667,0,0,8,28,28.571428571428573,78.325,4,12,33.333333333333336,84.975,green
uuid-2569-2139,2569,2026-07-13,2026-07-19,33.333333333333336,57.77777777777778,0,0,10,21,47.61904761904762,68.3,2,9,22.22222222222222,60.85,orange
uuid-2569-2140,2569,2026-07-13,2026-07-19,,70.0,0,0,1,14,7.142857142857143,89.1,1,6,16.666666666666668,82.5,green
uuid-2569-2141,2569,2026-07-13,2026-07-19,100.0,75.0,0,1,16,28,57.142857142857146,74.74374999999999,3,12,25.0,81.33333333333333,green
uuid-2569-2142,2569,2026-07-13,2026-07-19,100.0,92.85714285714286,0,7,5,28,17.857142857142858,82.66,4,12,33.333333333333336,88.875,green
uuid-2569-2143,2569,2026-07-13,2026-07-19,,100.0,0,5,1,14,7.142857142857143,63.8,1,6,16.666666666666668,84.0,green
uuid-2569-2144,2569,2026-07-13,2026-07-19,,61.53846153846154,0,0,9,21,42.857142857142854,69.55555555555556,3,9,33.333333333333336,79.53333333333335,green
uuid-2569-2145,2569,2026-07-13,2026-07-19,,90.0,0,5,4,28,14.285714285714286,96.25,4,12,33.333333333333336,92.2,green
uuid-2569-2146,2569,2026-07-13,2026-07-19,66.66666666666667,91.66666666666667,0,0,13,21,61.904761904761905,84.80000000000001,8,9,88.88888888888889,84.0875,yellow
uuid-2569-2147,2569,2026-07-13,2026-07-19,50.0,54.54545454545455,0,0,7,28,25.0,73.02857142857142,1,12,8.333333333333334,61.4,yellow
uuid-2569-2148,2569,2026-07-13,2026-07-19,100.0,78.33333333333333,0,5,14,28,50.0,79.98571428571428,6,12,50.0,76.56666666666666,green
uuid-2569-2149,2569,2026-07-13,2026-07-19,50.0,62.5,0,0,6,14,42.857142857142854,67.66666666666667,3,6,50.0,59.5,yellow
uuid-2569-2150,2569,2026-07-13,2026-07-19,100.0,98.33333333333333,0,15,18,28,64.28571428571429,87.06111111111112,7,12,58.333333333333336,86.41428571428571,green
uuid-2569-2001,2569,2026-07-20,2026-07-26,100.0,83.33333333333333,0,1,14,16,87.5,86.6,6,6,100.0,93.63333333333333,green
uuid-2569-2002,2569,2026-07-20,2026-07-26,,31.944444444444443,0,0,7,32,21.875,50.128571428571426,5,12,41.666666666666664,59.96,green
uuid-2569-2003,2569,2026-07-20,2026-07-26,75.0,67.85714285714286,0,1,15,32,46.875,70.19333333333334,8,12,66.66666666666667,65.825,green
uuid-2569-2004,2569,2026-07-20,2026-07-26,75.0,69.04761904761905,0,2,15,32,46.875,79.06666666666668,8,12,66.66666666666667,72.8875,green
uuid-2569-2005,2569,2026-07-20,2026-07-26,100.0,96.875,0,16,21,32,65.625,89.58571428571429,7,12,58.333333333333336,82.58571428571429,green
uuid-2569-2006,2569,2026-07-20,2026-07-26,50.0,59.523809523809526,0,0,17,32,53.125,71.29411764705883,8,12,66.66666666666667,74.28750000000001,yellow
uuid-2569-2007,2569,2026-07-20,2026-07-26,66.66666666666667,85.41666666666667,0,0,13,24,54.166666666666664,78.16153846153847,3,9,33.333333333333336,79.06666666666666,yellow
uuid-2569-2008,2569,2026-07-20,2026-07-26,75.0,87.5,0,3,20,32,62.5,73.37500000000001,6,12,50.0,84.1,green
uuid-2569-2009,2569,2026-07-20,2026-07-26,,65.38461538461539,0,0,10,32,31.25,71.04,2,12,16.666666666666668,73.69999999999999,green
uuid-2569-2010,2569,2026-07-20,2026-07-26,100.0,97.61904761904762,0,21,22,32,68.75,89.7090909090909,10,12,83.33333333333333,92.13000000000001,green
uuid-2569-2011,2569,2026-07-20,2026-07-26,,61.111111111111114,0,0,3,16,18.75,81.10000000000001,1,6,16.666666666666668,63.2,green
uuid-2569-2012,2569,2026-07-20,2026-07-26,100.0,91.66666666666667,0,7,14,24,58.333333333333336,84.27142857142859,6,9,66.66666666666667,86.76666666666667,green
uuid-2569-2013,2569,2026-07-20,2026-07-26,,53.333333333333336,0,1,3,24,12.5,68.83333333333333,2,9,22.22222222222222,63.3,green
uuid-2569-2014,2569,2026-07-20,2026-07-26,100.0,61.904761904761905,0,1,14,32,43.75,64.08571428571429,8,12,66.66666666666667,68.5375,green
uuid-2569-2015,2569,2026-07-20,2026-07-26,,70.37037037037037,0,0,6,24,25.0,60.1,2,9,22.22222222222222,67.05,green
uuid-2569-2016,2569,2026-07-20,2026-07-26,75.0,65.47619047619048,0,2,17,32,53.125,81.4235294117647,10,12,83.33333333333333,83.08,green
uuid-2569-2017,2569,2026-07-20,2026-07-26,,47.22222222222222,0,0,6,32,18.75,68.05,2,12,16.666666666666668,68.15,green
uuid-2569-2018,2569,2026-07-20,2026-07-26,,41.666666666666664,0,0,8,32,25.0,66.7625,3,12,25.0,64.93333333333334,green
uuid-2569-2019,2569,2026-07-20,2026-07-26,,95.0,0,5,2,32,6.25,76.4,2,12,16.666666666666668,80.6,green
uuid-2569-2020,2569,2026-07-20,2026-07-26,100.0,90.47619047619048,0,4,25,32,78.125,84.108,10,12,83.33333333333333,74.6,green
uuid-2569-2021,2569,2026-07-20,2026-07-26,75.0,65.47619047619048,0,1,20,32,62.5,80.785,5,12,41.666666666666664,74.38,green
uuid-2569-2022,2569,2026-07-20,2026-07-26,,93.33333333333333,0,4,1,24,4.166666666666667,79.5,3,9,33.333333333333336,77.03333333333333,green
uuid-2569-2023,2569,2026-07-20,2026-07-26,50.0,55.95238095238095,0,0,26,32,81.25,75.91153846153847,10,12,83.33333333333333,76.33000000000001,yellow
uuid-2569-2024,2569,2026-07-20,2026-07-26,100.0,83.33333333333333,0,2,7,16,43.75,87.98571428571428,3,6,50.0,64.2,green
uuid-2569-2025,2569,2026-07-20,2026-07-26,,59.25925925925926,0,1,3,24,12.5,75.36666666666666,3,9,33.333333333333336,84.10000000000001,green
uuid-2569-2026,2569,2026-07-20,2026-07-26,100.0,95.23809523809524,0,21,22,32,68.75,88.22272727272728,11,12,91.66666666666667,86.08181818181819,green
uuid-2569-2027,2569,2026-07-20,2026-07-26,50.0,71.875,0,0,8,32,25.0,84.4625,3,12,25.0,73.2,yellow
uuid-2569-2028,2569,2026-07-20,2026-07-26,,65.0,0,0,2,32,6.25,73.75,4,12,33.333333333333336,73.525,green
uuid-2569-2029,2569,2026-07-20,2026-07-26,50.0,66.66666666666667,0,0,10,16,62.5,77.64,4,6,66.66666666666667,76.55000000000001,yellow
uuid-2569-2030,2569,2026-07-20,2026-07-26,100.0,96.875,0,5,18,32,56.25,84.8111111111111,8,12,66.66666666666667,89.4,green
uuid-2569-2031,2569,2026-07-20,2026-07-26,100.0,80.95238095238095,0,2,19,32,59.375,90.3736842105263,10,12,83.33333333333333,82.99000000000001,green
uuid-2569-2032,2569,2026-07-20,2026-07-26,100.0,81.25,0,2,16,24,66.66666666666667,82.31875,6,9,66.66666666666667,77.7,green
uuid-2569-2033,2569,2026-07-20,2026-07-26,100.0,85.71428571428571,0,3,10,16,62.5,87.15,3,6,50.0,84.36666666666666,green
uuid-2569-2034,2569,2026-07-20,2026-07-26,50.0,79.6875,0,0,19,32,59.375,83.75263157894737,4,12,33.333333333333336,82.25,yellow
uuid-2569-2035,2569,2026-07-20,2026-07-26,66.66666666666667,85.41666666666667,0,0,14,24,58.333333333333336,75.68571428571428,5,9,55.55555555555556,82.02000000000001,yellow
uuid-2569-2036,2569,2026-07-20,2026-07-26,100.0,95.23809523809524,0,1,11,16,68.75,81.73636363636363,4,6,66.66666666666667,84.8,green
uuid-2569-2037,2569,2026-07-20,2026-07-26,100.0,94.04761904761905,0,6,26,32,81.25,87.15,9,12,75.0,90.65555555555557,green
uuid-2569-2038,2569,2026-07-20,2026-07-26,100.0,93.65079365079364,0,7,14,24,58.333333333333336,77.82857142857142,7,9,77.77777777777777,86.07142857142857,green
uuid-2569-2039,2569,2026-07-20,2026-07-26,,47.22222222222222,0,0,5,32,15.625,76.74000000000001,1,12,8.333333333333334,65.5,green
uuid-2569-2040,2569,2026-07-20,2026-07-26,75.0,75.0,0,1,6,32,18.75,73.95,3,12,25.0,82.43333333333332,green
uuid-2569-2041,2569,2026-07-20,2026-07-26,75.0,63.095238095238095,0,1,15,32,46.875,70.78666666666666,8,12,66.66666666666667,77.7125,green
uuid-2569-2042,2569,2026-07-20,2026-07-26,75.0,75.0,0,3,15,32,46.875,79.52,7,12,58.333333333333336,74.34285714285716,green
uuid-2569-2043,2569,2026-07-20,2026-07-26,,78.125,0,1,9,32,28.125,71.92222222222222,2,12,16.666666666666668,60.85,green
uuid-2569-2044,2569,2026-07-20,2026-07-26,75.0,71.42857142857143,0,1,18,32,56.25,74.45555555555556,7,12,58.333333333333336,75.27142857142857,green
uuid-2569-2045,2569,2026-07-20,2026-07-26,75.0,81.25,0,2,19,32,59.375,80.8157894736842,4,12,33.333333333333336,81.925,green
uuid-2569-2046,2569,2026-07-20,2026-07-26,,65.625,0,0,9,32,28.125,77.33333333333333,3,12,25.0,78.56666666666666,green
uuid-2569-2047,2569,2026-07-20,2026-07-26,100.0,94.04761904761905,0,21,25,32,78.125,88.772,10,12,83.33333333333333,89.88,green
uuid-2569-2048,2569,2026-07-20,2026-07-26,100.0,98.80952380952381,0,21,23,32,71.875,88.75652173913045,11,12,91.66666666666667,89.41818181818182,green
uuid-2569-2049,2569,2026-07-20,2026-07-26,,58.333333333333336,0,0,5,32,15.625,64.58,1,12,8.333333333333334,66.4,green
uuid-2569-2050,2569,2026-07-20,2026-07-26,100.0,78.125,0,1,16,32,50.0,73.28750000000001,6,12,50.0,69.13333333333334,green
uuid-2569-2051,2569,2026-07-20,2026-07-26,100.0,79.16666666666667,0,5,12,32,37.5,83.825,5,12,41.666666666666664,90.3,green
uuid-2569-2052,2569,2026-07-20,2026-07-26,,50.0,0,0,3,16,18.75,70.0,0,6,0.0,,green
uuid-2569-2053,2569,2026-07-20,2026-07-26,50.0,79.76190476190476,0,0,21,32,65.625,82.27619047619048,10,12,83.33333333333333,71.76000000000002,yellow
uuid-2569-2054,2569,2026-07-20,2026-07-26,25.0,44.04761904761905,0,0,10,32,31.25,60.99000000000001,4,12,33.333333333333336,65.75,orange
uuid-2569-2055,2569,2026-07-20,2026-07-26,,94.23076923076923,0,13,14,32,43.75,84.47142857142856,6,12,50.0,82.01666666666667,green
uuid-2569-2056,2569,2026-07-20,2026-07-26,100.0,68.75,0,3,9,32,28.125,69.85555555555555,4,12,33.333333333333336,65.275,green
uuid-2569-2057,2569,2026-07-20,2026-07-26,,56.25,0,0,2,32,6.25,69.80000000000001,2,12,16.666666666666668,67.5,green
uuid-2569-2058,2569,2026-07-20,2026-07-26,,50.0,0,0,6,32,18.75,64.01666666666667,0,12,0.0,,green
uuid-2569-2059,2569,2026-07-20,2026-07-26,100.0,90.47619047619048,0,6,12,16,75.0,87.41666666666667,5,6,83.33333333333333,92.9,green
uuid-2569-2060,2569,2026-07-20,2026-07-26,50.0,85.71428571428571,0,0,24,32,75.0,86.52499999999999,10,12,83.33333333333333,88.12,yellow
uuid-2569-2061,2569,2026-07-20,2026-07-26,,55.0,0,1,2,32,6.25,82.5,3,12,25.0,72.86666666666666,green
uuid-2569-2062,2569,2026-07-20,2026-07-26,100.0,95.23809523809524,0,2,20,24,83.33333333333333,87.23500000000001,6,9,66.66666666666667,88.85000000000001,green
uuid-2569-2063,2569,2026-07-20,2026-07-26,75.0,52.38095238095238,0,1,9,32,28.125,75.5888888888889,6,12,50.0,76.73333333333335,green
uuid-2569-2064,2569,2026-07-20,2026-07-26,100.0,71.875,0,1,14,32,43.75,74.97857142857143,4,12,33.333333333333336,64.7,green
uuid-2569-2065,2569,2026-07-20,2026-07-26,100.0,98.41269841269842,0,19,16,24,66.66666666666667,83.20625,7,9,77.77777777777777,84.60000000000001,green
uuid-2569-2066,2569,2026-07-20,2026-07-26,25.0,56.25,0,0,6,32,18.75,59.633333333333326,7,12,58.333333333333336,72.22857142857143,orange
uuid-2569-2067,2569,2026-07-20,2026-07-26,100.0,96.82539682539682,0,4,18,24,75.0,86.78888888888889,7,9,77.77777777777777,91.92857142857143,green
uuid-2569-2068,2569,2026-07-20,2026-07-26,50.0,58.333333333333336,0,0,18,32,56.25,73.2,11,12,91.66666666666667,73.04545454545453,yellow
uuid-2569-2069,2569,2026-07-20,2026-07-26,,94.44444444444444,0,1,5,16,31.25,64.42,2,6,33.333333333333336,64.7,green
uuid-2569-2070,2569,2026-07-20,2026-07-26,50.0,63.095238095238095,0,0,21,32,65.625,78.96666666666667,6,12,50.0,69.51666666666667,yellow
uuid-2569-2071,2569,2026-07-20,2026-07-26,,83.33333333333333,0,8,7,32,21.875,73.01428571428572,2,12,16.666666666666668,77.15,green
uuid-2569-2072,2569,2026-07-20,2026-07-26,100.0,73.80952380952381,0,2,10,16,62.5,78.71,5,6,83.33333333333333,83.22,green
uuid-2569-2073,2569,2026-07-20,2026-07-26,,75.0,0,4,10,32,31.25,75.63000000000001,3,12,25.0,81.93333333333334,green
uuid-2569-2074,2569,2026-07-20,2026-07-26,100.0,97.61904761904762,0,9,12,16,75.0,78.325,4,6,66.66666666666667,76.25,green
uuid-2569-2075,2569,2026-07-20,2026-07-26,75.0,78.57142857142857,0,1,22,32,68.75,82.52272727272727,9,12,75.0,81.01111111111112,green
uuid-2569-2076,2569,2026-07-20,2026-07-26,50.0,67.85714285714286,0,0,18,32,56.25,71.59444444444446,7,12,58.333333333333336,73.3,yellow
uuid-2569-2077,2569,2026-07-20,2026-07-26,100.0,100.0,0,21,27,32,84.375,85.89259259259259,12,12,100.0,93.89999999999999,green
uuid-2569-2078,2569,2026-07-20,2026-07-26,50.0,66.66666666666667,0,0,19,32,59.375,70.03684210526316,5,12,41.666666666666664,66.02000000000001,yellow
uuid-2569-2079,2569,2026-07-20,2026-07-26,100.0,95.23809523809524,0,21,20,32,62.5,87.975,11,12,91.66666666666667,86.15454545454547,green
uuid-2569-2080,2569,2026-07-20,2026-07-26,75.0,85.71428571428571,0,13,22,32,68.75,87.0409090909091,9,12,75.0,92.35555555555555,green
uuid-2569-2081,2569,2026-07-20,2026-07-26,75.0,88.0952380952381,0,5,19,32,59.375,79.75263157894737,9,12,75.0,79.67777777777778,green
uuid-2569-2082,2569,2026-07-20,2026-07-26,100.0,69.04761904761905,0,1,8,16,50.0,65.82499999999999,5,6,83.33333333333333,74.32000000000001,green
uuid-2569-2083,2569,2026-07-20,2026-07-26,,51.92307692307692,0,0,6,32,18.75,79.63333333333334,2,12,16.666666666666668,74.25,green
uuid-2569-2084,2569,2026-07-20,2026-07-26,100.0,97.61904761904762,0,21,23,32,71.875,87.42608695652174,12,12,100.0,86.05,green
uuid-2569-2085,2569,2026-07-20,2026-07-26,100.0,77.38095238095238,0,1,20,32,62.5,81.73500000000001,8,12,66.66666666666667,69.275,green
uuid-2569-2086,2569,2026-07-20,2026-07-26,75.0,83.33333333333333,0,1,23,32,71.875,85.17391304347825,10,12,83.33333333333333,75.35,green
uuid-2569-2087,2569,2026-07-20,2026-07-26,,97.22222222222223,0,9,7,32,21.875,88.04285714285713,2,12,16.666666666666668,83.3,green
uuid-2569-2088,2569,2026-07-20,2026-07-26,,10.0,1,0,0,16,0.0,,0,6,0.0,,green
uuid-2569-2089,2569,2026-07-20,2026-07-26,50.0,64.28571428571429,0,0,9,16,56.25,61.3111111111111,4,6,66.66666666666667,73.325,yellow
uuid-2569-2090,2569,2026-07-20,2026-07-26,50.0,67.85714285714286,0,0,16,32,50.0,75.78125,9,12,75.0,75.55555555555556,yellow
uuid-2569-2091,2569,2026-07-20,2026-07-26,,100.0,0,5,2,16,12.5,83.1,2,6,33.333333333333336,91.80000000000001,green
uuid-2569-2092,2569,2026-07-20,2026-07-26,,84.61538461538461,0,13,13,32,40.625,80.82307692307693,7,12,58.333333333333336,81.5142857142857,green
uuid-2569-2093,2569,2026-07-20,2026-07-26,66.66666666666667,55.55555555555556,0,0,10,24,41.666666666666664,71.09,4,9,44.44444444444444,66.35,yellow
uuid-2569-2094,2569,2026-07-20,2026-07-26,,90.38461538461539,0,1,13,32,40.625,75.95384615384616,6,12,50.0,83.75,green
uuid-2569-2095,2569,2026-07-20,2026-07-26,100.0,88.0952380952381,0,2,13,16,81.25,87.58461538461538,5,6,83.33333333333333,91.38000000000001,green
uuid-2569-2096,2569,2026-07-20,2026-07-26,100.0,80.95238095238095,0,5,11,16,68.75,79.44545454545454,5,6,83.33333333333333,91.0,green
uuid-2569-2097,2569,2026-07-20,2026-07-26,66.66666666666667,68.25396825396825,0,0,14,24,58.333333333333336,73.41428571428571,5,9,55.55555555555556,79.4,yellow
uuid-2569-2098,2569,2026-07-20,2026-07-26,,76.92307692307692,0,0,10,32,31.25,79.15,5,12,41.666666666666664,72.32000000000001,green
uuid-2569-2099,2569,2026-07-20,2026-07-26,,51.388888888888886,0,1,6,32,18.75,63.28333333333333,2,12,16.666666666666668,56.05,green
uuid-2569-2100,2569,2026-07-20,2026-07-26,100.0,66.66666666666667,0,1,11,32,34.375,74.43636363636364,4,12,33.333333333333336,75.9,green
uuid-2569-2101,2569,2026-07-20,2026-07-26,,73.07692307692308,0,0,3,16,18.75,81.96666666666667,2,6,33.333333333333336,57.349999999999994,green
uuid-2569-2102,2569,2026-07-20,2026-07-26,,72.22222222222223,0,0,4,16,25.0,77.825,1,6,16.666666666666668,57.9,green
uuid-2569-2103,2569,2026-07-20,2026-07-26,75.0,75.0,0,2,20,32,62.5,76.06500000000001,10,12,83.33333333333333,82.35,green
uuid-2569-2104,2569,2026-07-20,2026-07-26,50.0,65.47619047619048,0,0,22,32,68.75,70.46363636363637,7,12,58.333333333333336,79.52857142857144,yellow
uuid-2569-2105,2569,2026-07-20,2026-07-26,,25.0,0,0,2,32,6.25,66.2,0,12,0.0,,green
uuid-2569-2106,2569,2026-07-20,2026-07-26,25.0,61.904761904761905,0,0,17,32,53.125,77.0,7,12,58.333333333333336,83.51428571428572,orange
uuid-2569-2107,2569,2026-07-20,2026-07-26,100.0,77.08333333333333,0,4,12,32,37.5,75.825,3,12,25.0,65.23333333333333,green
uuid-2569-2108,2569,2026-07-20,2026-07-26,75.0,60.714285714285715,0,3,18,32,56.25,81.63888888888889,7,12,58.333333333333336,83.45714285714284,green
uuid-2569-2109,2569,2026-07-20,2026-07-26,100.0,77.38095238095238,0,3,19,32,59.375,80.73157894736842,8,12,66.66666666666667,79.75,green
uuid-2569-2110,2569,2026-07-20,2026-07-26,100.0,97.61904761904762,0,21,23,32,71.875,89.54347826086956,10,12,83.33333333333333,92.75000000000001,green
uuid-2569-2111,2569,2026-07-20,2026-07-26,25.0,53.57142857142857,0,0,12,32,37.5,61.574999999999996,4,12,33.333333333333336,54.599999999999994,orange
uuid-2569-2112,2569,2026-07-20,2026-07-26,0.0,70.23809523809524,0,0,22,32,68.75,81.84545454545456,9,12,75.0,76.88888888888889,red
uuid-2569-2113,2569,2026-07-20,2026-07-26,66.66666666666667,76.19047619047619,0,0,15,24,62.5,76.04666666666668,7,9,77.77777777777777,77.97142857142858,yellow
uuid-2569-2114,2569,2026-07-20,2026-07-26,50.0,60.714285714285715,0,0,10,32,31.25,65.18,5,12,41.666666666666664,65.82000000000001,yellow
uuid-2569-2115,2569,2026-07-20,2026-07-26,,50.0,0,0,4,32,12.5,59.12500000000001,3,12,25.0,68.03333333333333,green
uuid-2569-2116,2569,2026-07-20,2026-07-26,100.0,92.1875,0,16,23,32,71.875,85.14782608695654,7,12,58.333333333333336,87.65714285714287,green
uuid-2569-2117,2569,2026-07-20,2026-07-26,100.0,100.0,0,16,16,24,66.66666666666667,88.4,5,9,55.55555555555556,86.98,green
uuid-2569-2118,2569,2026-07-20,2026-07-26,,66.66666666666667,0,0,1,24,4.166666666666667,97.4,3,9,33.333333333333336,82.8,green
uuid-2569-2119,2569,2026-07-20,2026-07-26,100.0,94.04761904761905,0,17,21,32,65.625,89.97619047619048,8,12,66.66666666666667,86.9375,green
uuid-2569-2120,2569,2026-07-20,2026-07-26,100.0,78.57142857142857,0,2,16,32,50.0,79.88125,6,12,50.0,83.51666666666665,green
uuid-2569-2121,2569,2026-07-20,2026-07-26,75.0,95.3125,0,16,23,32,71.875,86.78260869565217,6,12,50.0,86.75,green
uuid-2569-2122,2569,2026-07-20,2026-07-26,75.0,85.71428571428571,0,12,22,32,68.75,84.02272727272727,9,12,75.0,83.9111111111111,green
uuid-2569-2123,2569,2026-07-20,2026-07-26,100.0,86.9047619047619,0,5,23,32,71.875,83.8,7,12,58.333333333333336,82.82857142857142,green
uuid-2569-2124,2569,2026-07-20,2026-07-26,100.0,69.04761904761905,0,1,17,32,53.125,66.6470588235294,7,12,58.333333333333336,66.15714285714286,green
uuid-2569-2125,2569,2026-07-20,2026-07-26,50.0,75.0,0,0,17,32,53.125,68.1,10,12,83.33333333333333,66.72,yellow
uuid-2569-2126,2569,2026-07-20,2026-07-26,,31.944444444444443,0,0,9,32,28.125,57.955555555555556,3,12,25.0,65.0,green
uuid-2569-2127,2569,2026-07-20,2026-07-26,50.0,81.25,0,0,10,32,31.25,83.98999999999998,3,12,25.0,88.8,yellow
uuid-2569-2128,2569,2026-07-20,2026-07-26,,66.66666666666667,0,1,1,24,4.166666666666667,74.0,2,9,22.22222222222222,75.35,green
uuid-2569-2129,2569,2026-07-20,2026-07-26,100.0,95.83333333333333,0,1,16,24,66.66666666666667,88.69999999999999,5,9,55.55555555555556,89.44000000000001,green
uuid-2569-2130,2569,2026-07-20,2026-07-26,100.0,89.0625,0,16,21,32,65.625,84.82380952380952,7,12,58.333333333333336,89.85714285714286,green
uuid-2569-2131,2569,2026-07-20,2026-07-26,33.333333333333336,65.07936507936508,0,0,15,24,62.5,71.55333333333333,8,9,88.88888888888889,68.41250000000001,orange
uuid-2569-2132,2569,2026-07-20,2026-07-26,100.0,80.95238095238095,0,4,8,16,50.0,76.69999999999999,4,6,66.66666666666667,77.0,green
